name,set_name
Nuzleaf,"Lost Origin"
Octillery,"HS—Unleashed"
Octillery,"Unseen Forces"
Octillery,Aquapolis
Octillery,"Plasma Blast"
Octillery,"Crimson Invasion"
Octillery,"Neo Revelation"
Octillery,BREAKthrough
Octillery,Aquapolis
Octillery,Platinum
Octillery,"Mysterious Treasures"
Octillery,"Battle Styles"
Octillery,"SWSH Black Star Promos"
Octillery,"Battle Styles"
Octillery,"Brilliant Stars Trainer Gallery"
Oddish,"Ancient Origins"
Oddish,"Cosmic Eclipse"
Oddish,"Boundaries Crossed"
Oddish,"Burning Shadows"
Oddish,"Unbroken Bonds"
Oddish,"Unbroken Bonds"
Oddish,"HS—Undaunted"
Oddish,"Unseen Forces"
Oddish,"Team Rocket"
Oddish,Jungle
Oddish,"Neo Genesis"
Oddish,"Hidden Legends"
Oddish,"Legends Awakened"
Oddish,"Legends Awakened"
Oddish,Aquapolis
Oddish,"Expedition Base Set"
Oddish,"Lost Origin"
"Oddish δ","Holon Phantoms"
Omanyte,"Fates Collide"
Omanyte,Fossil
Omanyte,"Legend Maker"
Omanyte,"Legendary Collection"
Omanyte,"Power Keepers"
Omanyte,"Neo Discovery"
Omanyte,Arceus
Omanyte,"Majestic Dawn"
Omanyte,"Team Up"
Omanyte,Skyridge
Omanyte,Sandstorm
"Omanyte δ","Holon Phantoms"
Omastar,"Fates Collide"
Omastar,"Legend Maker"
Omastar,Arceus
Omastar,Sandstorm
Omastar,"Power Keepers"
Omastar,"Majestic Dawn"
Omastar,Fossil
Omastar,"Neo Discovery"
Omastar,Skyridge
Omastar,"Legendary Collection"
Omastar,"Team Up"
"Omastar V","Silver Tempest"
"Omastar V","Silver Tempest"
"Omastar δ","Holon Phantoms"
Onix,"Southern Islands"
Onix,"McDonald's Collection 2019"
Onix,"FireRed & LeafGreen"
Onix,Base
Onix,"HS—Unleashed"
Onix,"HS—Unleashed"
Onix,"Plasma Freeze"
Onix,"Unseen Forces"
Onix,Evolutions
Onix,"Team Rocket Returns"
Onix,"Celestial Storm"
Onix,"Neo Genesis"
Onix,Stormfront
Onix,Sandstorm
Onix,"Base Set 2"
Onix,"Legendary Collection"
Onix,"Diamond & Pearl"
Onix,"Cosmic Eclipse"
Onix,"Unified Minds"
Onix,"Lost Thunder"
Onix,Aquapolis
Onix,"Battle Styles"
Onix,"Fusion Strike"
Onix,"Pokémon GO"
Onix-GX,"Hidden Fates"
Oranguru,"SM Black Star Promos"
Oranguru,"Shiny Vault"
Oranguru,"Crimson Invasion"
Oranguru,"Ultra Prism"
Oranguru,"Sun & Moon"
Oranguru,"Sword & Shield"
Oranguru,"Unified Minds"
Oranguru,"Vivid Voltage"
Oranguru,"Shiny Vault"
Oranguru,"Brilliant Stars Trainer Gallery"
"Oranguru V","Astral Radiance"
"Oranguru V","Astral Radiance"
Orbeetle,"Sword & Shield"
Orbeetle,"Shiny Vault"
Orbeetle,"Battle Styles"
Orbeetle,"Lost Origin"
"Orbeetle V","Vivid Voltage"
"Orbeetle V","Vivid Voltage"
"Orbeetle V","SWSH Black Star Promos"
"Orbeetle V","Lost Origin Trainer Gallery"
"Orbeetle VMAX","Vivid Voltage"
"Orbeetle VMAX","Vivid Voltage"
"Orbeetle VMAX","Lost Origin Trainer Gallery"
Oricorio,"Guardians Rising"
Oricorio,"SM Black Star Promos"
Oricorio,"Celestial Storm"
Oricorio,"Guardians Rising"
Oricorio,"Celestial Storm"
Oricorio,"Guardians Rising"
Oricorio,"Guardians Rising"
Oricorio,"Fusion Strike"
Oricorio,"SWSH Black Star Promos"
Oricorio,"SWSH Black Star Promos"
Oricorio-GX,"Cosmic Eclipse"
Oricorio-GX,"Cosmic Eclipse"
Oricorio-GX,"Cosmic Eclipse"
"Origin Forme Dialga V","Astral Radiance"
"Origin Forme Dialga V","Astral Radiance"
"Origin Forme Dialga V","SWSH Black Star Promos"
"Origin Forme Dialga VSTAR","Astral Radiance"
"Origin Forme Dialga VSTAR","Astral Radiance"
"Origin Forme Dialga VSTAR","Astral Radiance"
"Origin Forme Dialga VSTAR","SWSH Black Star Promos"
"Origin Forme Palkia V","Astral Radiance"
"Origin Forme Palkia V","Astral Radiance"
"Origin Forme Palkia V","SWSH Black Star Promos"
"Origin Forme Palkia VSTAR","Astral Radiance"
"Origin Forme Palkia VSTAR","Astral Radiance"
"Origin Forme Palkia VSTAR","Astral Radiance"
"Origin Forme Palkia VSTAR","SWSH Black Star Promos"
Oshawott,"BW Black Star Promos"
Oshawott,"BW Black Star Promos"
Oshawott,"Steam Siege"
Oshawott,"Black & White"
Oshawott,"Black & White"
Oshawott,"Legendary Treasures"
Oshawott,"Vivid Voltage"
Oshawott,"Boundaries Crossed"
Oshawott,"McDonald's Collection 2011"
Oshawott,"McDonald's Collection 2021"
Oshawott,"SWSH Black Star Promos"
Oshawott,"Astral Radiance"
Pachirisu,"POP Series 6"
Pachirisu,"DP Black Star Promos"
Pachirisu,"Great Encounters"
Pachirisu,"POP Series 9"
Pachirisu,"Call of Legends"
Pachirisu,"Phantom Forces"
Pachirisu,"Diamond & Pearl"
Pachirisu,"Plasma Freeze"
Pachirisu,"Majestic Dawn"
Pachirisu,"Ultra Prism"
Pachirisu,"Lost Thunder"
Pachirisu,"Supreme Victors"
Pachirisu,"Battle Styles"
Pachirisu,"Brilliant Stars"
Palkia,"Diamond & Pearl"
Palkia,"Call of Legends"
Palkia,"Majestic Dawn"
Palkia,"DP Black Star Promos"
Palkia,"Great Encounters"
Palkia,"Shining Legends"
Palkia,Platinum
Palkia,"XY Black Star Promos"
Palkia,"Call of Legends"
Palkia,Celebrations
"Palkia & Dialga LEGEND","HS—Triumphant"
"Palkia & Dialga LEGEND","HS—Triumphant"
"Palkia G",Platinum
"Palkia G LV.X",Platinum
"Palkia LV.X","DP Black Star Promos"
"Palkia LV.X","Great Encounters"
Palkia-EX,BREAKpoint
Palkia-EX,"Plasma Blast"
Palkia-EX,"Plasma Blast"
Palkia-GX,"Forbidden Light"
Palkia-GX,"Ultra Prism"
Palkia-GX,"Forbidden Light"
Palkia-GX,"Forbidden Light"
Palkia-GX,"Ultra Prism"
Palkia-GX,"Ultra Prism"
Palossand,"Burning Shadows"
Palossand,"Sun & Moon"
Palossand,"Rebel Clash"
Palossand,"Cosmic Eclipse"
Palossand,"Fusion Strike"
Palossand,"Silver Tempest"
Palossand-GX,"Celestial Storm"
Palpitoad,"Plasma Freeze"
Palpitoad,"Noble Victories"
Palpitoad,"Dragons Exalted"
Palpitoad,"Legendary Treasures"
Palpitoad,"Dark Explorers"
Palpitoad,BREAKpoint
Palpitoad,"Rebel Clash"
Palpitoad,"Cosmic Eclipse"
Palpitoad,"Evolving Skies"
Pancham,"Forbidden Light"
Pancham,"Furious Fists"
Pancham,"Furious Fists"
Pancham,"Guardians Rising"
Pancham,"Team Up"
Pancham,BREAKpoint
Pancham,BREAKthrough
Pancham,"Cosmic Eclipse"
Pancham,"Fusion Strike"
Pangoro,"XY Black Star Promos"
Pangoro,"Furious Fists"
Pangoro,BREAKpoint
Pangoro,"Guardians Rising"
Pangoro,"Forbidden Light"
Pangoro,"Team Up"
Pangoro,"Cosmic Eclipse"
Pangoro,"Fusion Strike"
Pangoro,"McDonald's Collection 2022"
Panpour,"Kalos Starter Set"
Panpour,"Next Destinies"
Panpour,"Emerging Powers"
Panpour,"Black & White"
Panpour,XY
Panpour,"Burning Shadows"
Panpour,"Darkness Ablaze"
Panpour,BREAKthrough
Panpour,"Fusion Strike"
Pansage,"Next Destinies"
Pansage,"Emerging Powers"
Pansage,"Kalos Starter Set"
Pansage,"Black & White"
Pansage,BREAKthrough
Pansage,XY
Pansage,"Darkness Ablaze"
Pansage,"Burning Shadows"
Pansage,"BW Black Star Promos"
Pansage,"BW Black Star Promos"
Pansage,"McDonald's Collection 2012"
Pansage,"Fusion Strike"
Pansear,"Kalos Starter Set"
Pansear,"Next Destinies"
Pansear,"Plasma Storm"
Pansear,XY
Pansear,"Noble Victories"
Pansear,"Black & White"
Pansear,"Burning Shadows"
Pansear,"Emerging Powers"
Pansear,BREAKthrough
Pansear,"Darkness Ablaze"
Pansear,"XY Black Star Promos"
Pansear,"Fusion Strike"
Paras,"Hidden Fates"
Paras,"Team Up"
Paras,"Sun & Moon"
Paras,BREAKthrough
Paras,"Darkness Ablaze"
Paras,Generations
Paras,"Neo Revelation"
Paras,Jungle
Paras,"HeartGold & SoulSilver"
Paras,"FireRed & LeafGreen"
Paras,"Base Set 2"
Paras,"Mysterious Treasures"
Paras,"Supreme Victors"
Paras,Aquapolis
Paras,"Lost Origin"
Parasect,"Sun & Moon"
Parasect,"Team Up"
Parasect,BREAKthrough
Parasect,"Darkness Ablaze"
Parasect,Generations
Parasect,"Neo Revelation"
Parasect,"Supreme Victors"
Parasect,"HeartGold & SoulSilver"
Parasect,"FireRed & LeafGreen"
Parasect,Jungle
Parasect,Aquapolis
Parasect,"Base Set 2"
Parasect,"Mysterious Treasures"
Parasect,"Lost Origin"
Parasect,"Lost Origin Trainer Gallery"
Passimian,"SM Black Star Promos"
Passimian,"Ultra Prism"
Passimian,"Sun & Moon"
Passimian,"Burning Shadows"
Passimian,"Darkness Ablaze"
Passimian,"Cosmic Eclipse"
Passimian,"Chilling Reign"
Passimian,"SWSH Black Star Promos"
Passimian,"Silver Tempest Trainer Gallery"
Patrat,"Black & White"
Patrat,"Black & White"
Patrat,"Emerging Powers"
Patrat,"Furious Fists"
Patrat,"Guardians Rising"
Patrat,"Boundaries Crossed"
Patrat,"Plasma Storm"
Patrat,"Plasma Storm"
Pawniard,"Kalos Starter Set"
Pawniard,"Steam Siege"
Pawniard,"Plasma Freeze"
Pawniard,"Plasma Freeze"
Pawniard,XY
Pawniard,"Noble Victories"
Pawniard,"Dark Explorers"
Pawniard,"Noble Victories"
Pawniard,"Team Up"
Pawniard,"Cosmic Eclipse"
Pawniard,"Sword & Shield"
Pawniard,"Battle Styles"
Pawniard,"Astral Radiance"
Pelipper,"Roaring Skies"
Pelipper,Deoxys
Pelipper,Arceus
Pelipper,"Ruby & Sapphire"
Pelipper,"Sun & Moon"
Pelipper,Arceus
Pelipper,"Rebel Clash"
Pelipper,"Great Encounters"
Pelipper,Sandstorm
Pelipper,"Celestial Storm"
"Pelipper δ","POP Series 5"
"Pelipper δ","Crystal Guardians"
Persian,"HeartGold & SoulSilver"
Persian,"FireRed & LeafGreen"
Persian,Jungle
Persian,"Delta Species"
Persian,"Base Set 2"
Persian,"Ancient Origins"
Persian,Generations
Persian,"Legends Awakened"
Persian,Skyridge
Persian,"Next Destinies"
Persian,"Steam Siege"
Persian,"Burning Shadows"
Persian,"Team Up"
Persian,"Unbroken Bonds"
Persian,"SM Black Star Promos"
Persian,"Fusion Strike"
"Persian δ","Holon Phantoms"
Persian-GX,"Unbroken Bonds"
Persian-GX,"Unbroken Bonds"
Persian-GX,"Unbroken Bonds"
Petilil,"Guardians Rising"
Petilil,"Black & White"
Petilil,"Noble Victories"
Petilil,BREAKpoint
Petilil,"Boundaries Crossed"
Petilil,"Emerging Powers"
Petilil,"Evolving Skies"
Petilil,"Astral Radiance"
Petilil,"Silver Tempest"
Phanpy,"POP Series 2"
Phanpy,"Neo Genesis"
Phanpy,"Call of Legends"
Phanpy,Deoxys
Phanpy,"HeartGold & SoulSilver"
Phanpy,"Celestial Storm"
Phanpy,"Ruby & Sapphire"
Phanpy,"Plasma Storm"
Phanpy,"Holon Phantoms"
Phanpy,"Neo Destiny"
Phanpy,"Vivid Voltage"
Phanpy,"Secret Wonders"
Phanpy,"Lost Thunder"
Phanpy,Aquapolis
Phanpy,"SWSH Black Star Promos"
Phanpy,"Silver Tempest"
Phantump,"Guardians Rising"
Phantump,"Rebel Clash"
Phantump,XY
Phantump,BREAKpoint
Phantump,"Cosmic Eclipse"
Phantump,"Fusion Strike"
Phantump,"Lost Origin"
Pheromosa,"Shiny Vault"
Pheromosa,"Forbidden Light"
Pheromosa,"SM Black Star Promos"
"Pheromosa & Buzzwole-GX","Unbroken Bonds"
"Pheromosa & Buzzwole-GX","Unbroken Bonds"
"Pheromosa & Buzzwole-GX","Unbroken Bonds"
"Pheromosa & Buzzwole-GX","Unbroken Bonds"
Pheromosa-GX,"SM Black Star Promos"
Pheromosa-GX,"Ultra Prism"
Pheromosa-GX,"Ultra Prism"
Phione,"Majestic Dawn"
Phione,"Dragon Majesty"
Phione,"Legendary Treasures"
Phione,"Majestic Dawn"
Phione,"Cosmic Eclipse"
Phione,"SM Black Star Promos"
Phione,"Silver Tempest"
Pichu,"POP Series 9"
Pichu,"Neo Genesis"
Pichu,"HeartGold & SoulSilver"
Pichu,Arceus
Pichu,Sandstorm
Pichu,"Power Keepers"
Pichu,"Expedition Base Set"
Pichu,"Wizards Black Star Promos"
Pichu,Stormfront
Pichu,Emerald
Pichu,"Expedition Base Set"
Pichu,"Mysterious Treasures"
"Pichu Bros.","POP Series 3"
"Pichu δ","Holon Phantoms"
Pidgeot,"Southern Islands"
Pidgeot,"POP Series 2"
Pidgeot,"Base Set 2"
Pidgeot,"FireRed & LeafGreen"
Pidgeot,Jungle
Pidgeot,"HS—Triumphant"
Pidgeot,"Call of Legends"
Pidgeot,"Secret Wonders"
Pidgeot,Jungle
Pidgeot,"Expedition Base Set"
Pidgeot,"Legendary Collection"
Pidgeot,"Expedition Base Set"
Pidgeot,Flashfire
Pidgeot,"Team Up"
"Pidgeot V","Lost Origin"
"Pidgeot V","Lost Origin"
"Pidgeot δ","Holon Phantoms"
Pidgeot-EX,Evolutions
Pidgeot-EX,Evolutions
Pidgeotto,Base
Pidgeotto,"Base Set 2"
Pidgeotto,"Legendary Collection"
Pidgeotto,"HS—Triumphant"
Pidgeotto,"Call of Legends"
Pidgeotto,"FireRed & LeafGreen"
Pidgeotto,"Secret Wonders"
Pidgeotto,Flashfire
Pidgeotto,"Expedition Base Set"
Pidgeotto,"Team Up"
"Pidgeotto δ","Holon Phantoms"
Pidgey,"POP Series 4"
Pidgey,Base
Pidgey,"Call of Legends"
Pidgey,Flashfire
Pidgey,"HS—Triumphant"
Pidgey,"FireRed & LeafGreen"
Pidgey,"Base Set 2"
Pidgey,"Legendary Collection"
Pidgey,"Secret Wonders"
Pidgey,"Team Up"
Pidgey,"Team Up"
Pidgey,"Expedition Base Set"
"Pidgey δ","Holon Phantoms"
Pidove,"BW Black Star Promos"
Pidove,"McDonald's Collection 2011"
Pidove,"Next Destinies"
Pidove,"Roaring Skies"
Pidove,"Black & White"
Pidove,"Emerging Powers"
Pidove,"Boundaries Crossed"
Pidove,"Rebel Clash"
Pidove,"Unified Minds"
Pidove,"Pokémon GO"
Pignite,"Black & White"
Pignite,"Black & White"
Pignite,"Legendary Treasures"
Pignite,"McDonald's Collection 2012"
Pignite,"Boundaries Crossed"
Pignite,"Cosmic Eclipse"
Pignite,"Battle Styles"
Pikachu,"Wizards Black Star Promos"
Pikachu,"McDonald's Collection 2019"
Pikachu,"Wizards Black Star Promos"
Pikachu,"Pokémon Rumble"
Pikachu,"POP Series 6"
Pikachu,"SM Black Star Promos"
Pikachu,"HGSS Black Star Promos"
Pikachu,"POP Series 4"
Pikachu,"POP Series 9"
Pikachu,"DP Black Star Promos"
Pikachu,"McDonald's Collection 2016"
Pikachu,"POP Series 5"
Pikachu,"Hidden Fates"
Pikachu,"Nintendo Black Star Promos"
Pikachu,"Roaring Skies"
Pikachu,"POP Series 2"
Pikachu,"SWSH Black Star Promos"
Pikachu,"Wizards Black Star Promos"
Pikachu,"Wizards Black Star Promos"
Pikachu,"Next Destinies"
Pikachu,"Shining Legends"
Pikachu,"Furious Fists"
Pikachu,Generations
Pikachu,"Crimson Invasion"
Pikachu,Evolutions
Pikachu,"Team Magma vs Team Aqua"
Pikachu,XY
Pikachu,"Nintendo Black Star Promos"
Pikachu,"Burning Shadows"
Pikachu,"SWSH Black Star Promos"
Pikachu,"Boundaries Crossed"
Pikachu,BREAKthrough
Pikachu,Base
Pikachu,"Unified Minds"
Pikachu,Emerald
Pikachu,"Unified Minds"
Pikachu,"HS—Undaunted"
Pikachu,"Cosmic Eclipse"
Pikachu,"Unbroken Bonds"
Pikachu,"Power Keepers"
Pikachu,"Sword & Shield"
Pikachu,"BW Black Star Promos"
Pikachu,Arceus
Pikachu,Jungle
Pikachu,"HeartGold & SoulSilver"
Pikachu,"Majestic Dawn"
Pikachu,"Neo Genesis"
Pikachu,Stormfront
Pikachu,"Holon Phantoms"
Pikachu,"FireRed & LeafGreen"
Pikachu,Sandstorm
Pikachu,"SM Black Star Promos"
Pikachu,"SM Black Star Promos"
Pikachu,"Base Set 2"
Pikachu,"BW Black Star Promos"
Pikachu,"Legendary Collection"
Pikachu,"SM Black Star Promos"
Pikachu,"XY Black Star Promos"
Pikachu,"SM Black Star Promos"
Pikachu,"Mysterious Treasures"
Pikachu,"XY Black Star Promos"
Pikachu,"Rising Rivals"
Pikachu,"Black & White"
Pikachu,"Legendary Treasures"
Pikachu,Generations
Pikachu,Skyridge
Pikachu,"Supreme Victors"
Pikachu,"Expedition Base Set"
Pikachu,"SM Black Star Promos"
Pikachu,"SM Black Star Promos"
Pikachu,"SM Black Star Promos"
Pikachu,"SM Black Star Promos"
Pikachu,"XY Black Star Promos"
Pikachu,"SM Black Star Promos"
Pikachu,"SM Black Star Promos"
Pikachu,"Cosmic Eclipse"
Pikachu,"Evolving Skies"
Pikachu,Celebrations
Pikachu,"McDonald's Collection 2014"
Pikachu,"McDonald's Collection 2015"
Pikachu,"McDonald's Collection 2017"
Pikachu,"McDonald's Collection 2018"
Pikachu,"McDonald's Collection 2021"
Pikachu,"EX Trainer Kit Latios"
Pikachu,"Pokémon GO"
Pikachu,"Pokémon GO"
Pikachu,"SWSH Black Star Promos"
Pikachu,"Lost Origin"
Pikachu,"Lost Origin Trainer Gallery"
Pikachu,"Silver Tempest"
Pikachu,"SWSH Black Star Promos"
Pikachu,"McDonald's Collection 2022"
"Pikachu & Zekrom-GX","Team Up"
"Pikachu & Zekrom-GX","Team Up"
"Pikachu & Zekrom-GX","SM Black Star Promos"
"Pikachu & Zekrom-GX","Team Up"
"Pikachu & Zekrom-GX","SM Black Star Promos"
"Pikachu V","Vivid Voltage"
"Pikachu V","SWSH Black Star Promos"
"Pikachu V","Vivid Voltage"
"Pikachu V","SWSH Black Star Promos"
"Pikachu V","Fusion Strike"
"Pikachu V","SWSH Black Star Promos"
"Pikachu V","SWSH Black Star Promos"
"Pikachu V","Brilliant Stars"
"Pikachu V","SWSH Black Star Promos"
"Pikachu V","Lost Origin Trainer Gallery"
"Pikachu V-UNION","SWSH Black Star Promos"
"Pikachu V-UNION","SWSH Black Star Promos"
"Pikachu V-UNION","SWSH Black Star Promos"
"Pikachu V-UNION","SWSH Black Star Promos"
"Pikachu VMAX","Vivid Voltage"
"Pikachu VMAX","Vivid Voltage"
"Pikachu VMAX","SWSH Black Star Promos"
"Pikachu VMAX","Lost Origin Trainer Gallery"
"Pikachu VMAX","Lost Origin Trainer Gallery"
"Pikachu on the Ball","Pokémon Futsal Collection"
"Pikachu δ","POP Series 5"
"Pikachu δ","Holon Phantoms"
"Pikachu δ","Legend Maker"
"Pikachu ★","Holon Phantoms"
Pikachu-EX,"XY Black Star Promos"
Pikachu-EX,"XY Black Star Promos"
Pikachu-EX,"XY Black Star Promos"
Pikachu-GX,"SM Black Star Promos"
Pikipek,"SM Black Star Promos"
Pikipek,"Sun & Moon"
Pikipek,"Vivid Voltage"
Pikipek,"Lost Thunder"
Pikipek,"Lost Thunder"
Pikipek,"McDonald's Collection 2017"
Piloswine,"Team Rocket Returns"
Piloswine,Skyridge
Piloswine,"Crimson Invasion"
Piloswine,"Plasma Storm"
Piloswine,"Neo Revelation"
Piloswine,"HS—Triumphant"
Piloswine,"Neo Genesis"
Piloswine,Stormfront
Piloswine,Skyridge
Piloswine,"Legends Awakened"
Piloswine,Skyridge
Piloswine,BREAKthrough
Piloswine,"Astral Radiance"
Pincurchin,"Vivid Voltage"
Pincurchin,"Darkness Ablaze"
Pincurchin,"Sword & Shield"
Pincurchin,"Shiny Vault"
"Pincurchin V","Rebel Clash"
Pineco,Flashfire
Pineco,"Vivid Voltage"
Pineco,"Lost Thunder"
Pineco,"HS—Undaunted"
Pineco,"HS—Undaunted"
Pineco,"Unseen Forces"
Pineco,"Call of Legends"
Pineco,"Neo Discovery"
Pineco,Dragon
Pineco,"Neo Destiny"
Pineco,"Legends Awakened"
Pineco,Skyridge
Pineco,Skyridge
Pinsir,"Next Destinies"
Pinsir,"Lost Thunder"
Pinsir,"Sun & Moon"
Pinsir,BREAKthrough
Pinsir,"Team Up"
Pinsir,Jungle
Pinsir,"Hidden Legends"
Pinsir,Generations
Pinsir,"Legend Maker"
Pinsir,"Base Set 2"
Pinsir,Jungle
Pinsir,"HS—Undaunted"
Pinsir,"Secret Wonders"
Pinsir,"Supreme Victors"
Pinsir,Aquapolis
Pinsir,"Evolving Skies"
"Pinsir δ","Dragon Frontiers"
Pinsir-GX,"Hidden Fates"
Piplup,"DP Black Star Promos"
Piplup,"POP Series 6"
Piplup,"POP Series 9"
Piplup,"POP Series 8"
Piplup,"Legendary Treasures"
Piplup,"Ultra Prism"
Piplup,"Ultra Prism"
Piplup,"Dark Explorers"
Piplup,BREAKthrough
Piplup,"Cosmic Eclipse"
Piplup,"Majestic Dawn"
Piplup,"Majestic Dawn"
Piplup,Platinum
Piplup,"Diamond & Pearl"
Piplup,"Legendary Treasures"
Piplup,"Supreme Victors"
Piplup,"Cosmic Eclipse"
Piplup,"McDonald's Collection 2021"
Piplup,"Brilliant Stars"
Plusle,"POP Series 3"
Plusle,Dragon
Plusle,"POP Series 1"
Plusle,"HGSS Black Star Promos"
Plusle,"Secret Wonders"
Plusle,"Majestic Dawn"
Plusle,"HS—Unleashed"
Plusle,Emerald
Plusle,"Furious Fists"
Plusle,"Shining Legends"
Plusle,"Legendary Treasures"
Plusle,Deoxys
Plusle,"Dark Explorers"
Plusle,"Celestial Storm"
Plusle,"Hidden Legends"
Plusle,"Supreme Victors"
Plusle,"Fusion Strike"
Plusle,"EX Trainer Kit 2 Plusle"
Poipole,"Shiny Vault"
Poipole,"Forbidden Light"
Poipole,"Unified Minds"
Poipole,"Lost Thunder"
Politoed,"HS—Unleashed"
Politoed,"Neo Discovery"
Politoed,"Legends Awakened"
Politoed,Skyridge
Politoed,"Guardians Rising"
Politoed,"Furious Fists"
Politoed,"Neo Discovery"
Politoed,Skyridge
Politoed,"Lost Origin"
"Politoed ex","Unseen Forces"
Poliwag,"Furious Fists"
Poliwag,Evolutions
Poliwag,"Sun & Moon"
Poliwag,"Unbroken Bonds"
Poliwag,"Unbroken Bonds"
Poliwag,Base
Poliwag,"HS—Unleashed"
Poliwag,"Unseen Forces"
Poliwag,"Neo Discovery"
Poliwag,"FireRed & LeafGreen"
Poliwag,"Base Set 2"
Poliwag,"Legends Awakened"
Poliwag,Skyridge
Poliwag,"Expedition Base Set"
Poliwag,"Lost Origin"
Poliwhirl,"Furious Fists"
Poliwhirl,Evolutions
Poliwhirl,"Sun & Moon"
Poliwhirl,Base
Poliwhirl,"HS—Unleashed"
Poliwhirl,"Unbroken Bonds"
Poliwhirl,"FireRed & LeafGreen"
Poliwhirl,"Neo Discovery"
Poliwhirl,"Base Set 2"
Poliwhirl,"Unseen Forces"
Poliwhirl,"Expedition Base Set"
Poliwhirl,"Legends Awakened"
Poliwhirl,Skyridge
Poliwhirl,"Lost Origin"
Poliwrath,"Unseen Forces"
Poliwrath,Base
Poliwrath,"Base Set 2"
Poliwrath,"FireRed & LeafGreen"
Poliwrath,"Neo Discovery"
Poliwrath,"HS—Unleashed"
Poliwrath,"Furious Fists"
Poliwrath,Skyridge
Poliwrath,Evolutions
Poliwrath,"Sun & Moon"
Poliwrath,"Expedition Base Set"
Poliwrath,"Neo Discovery"
Poliwrath,"Legends Awakened"
Poliwrath,"Unbroken Bonds"
Poliwrath,Skyridge
Poliwrath,"Expedition Base Set"
Poliwrath,"Lost Origin"
Polteageist,"Sword & Shield"
Polteageist,"Darkness Ablaze"
Polteageist,"Shiny Vault"
Polteageist,"SWSH Black Star Promos"
"Polteageist V","SWSH Black Star Promos"
Ponyta,Flashfire
Ponyta,"Steam Siege"
Ponyta,"Team Up"
Ponyta,"Cosmic Eclipse"
Ponyta,Generations
Ponyta,Evolutions
Ponyta,Arceus
Ponyta,Base
Ponyta,"Team Rocket"
Ponyta,Arceus
Ponyta,"HS—Triumphant"
Ponyta,Stormfront
Ponyta,"Delta Species"
Ponyta,"FireRed & LeafGreen"
Ponyta,"Legendary Collection"
Ponyta,"Diamond & Pearl"
Ponyta,Arceus
Ponyta,Aquapolis
Ponyta,"Expedition Base Set"
Ponyta,"Astral Radiance"
Ponyta,"Silver Tempest"
Poochyena,"Kalos Starter Set"
Poochyena,"Phantom Forces"
Poochyena,"Power Keepers"
Poochyena,Deoxys
Poochyena,"Ruby & Sapphire"
Poochyena,"Ruby & Sapphire"
Poochyena,"Ruby & Sapphire"
Poochyena,"Holon Phantoms"
Poochyena,"Delta Species"
Poochyena,"Team Up"
Poochyena,Platinum
Poochyena,"Vivid Voltage"
Poochyena,"Legends Awakened"
Poochyena,"Astral Radiance"
Popplio,"SM Black Star Promos"
Popplio,"SM Black Star Promos"
Popplio,"Sun & Moon"
Popplio,"Lost Thunder"
Popplio,"Lost Thunder"
Popplio,"McDonald's Collection 2017"
Popplio,"McDonald's Collection 2021"
Porygon,"HGSS Black Star Promos"
Porygon,Base
Porygon,"Team Rocket"
Porygon,"FireRed & LeafGreen"
Porygon,"Ancient Origins"
Porygon,"Plasma Blast"
Porygon,"Unseen Forces"
Porygon,Evolutions
Porygon,"HS—Triumphant"
Porygon,"Neo Destiny"
Porygon,"Delta Species"
Porygon,"Great Encounters"
Porygon,"Burning Shadows"
Porygon,Aquapolis
Porygon,"Unbroken Bonds"
Porygon,"Unbroken Bonds"
Porygon,"Chilling Reign"
Porygon,"McDonald's Collection 2018"
Porygon,"Lost Origin"
Porygon-Z,"HS—Triumphant"
Porygon-Z,"Great Encounters"
Porygon-Z,"DP Black Star Promos"
Porygon-Z,"Ancient Origins"
Porygon-Z,"Ancient Origins"
Porygon-Z,"Plasma Blast"
Porygon-Z,"BW Black Star Promos"
Porygon-Z,"Burning Shadows"
Porygon-Z,"Burning Shadows"
Porygon-Z,"Unbroken Bonds"
Porygon-Z,"Chilling Reign"
Porygon-Z,"Lost Origin"
"Porygon-Z G",Arceus
"Porygon-Z LV.X","Majestic Dawn"
Porygon-Z-GX,"SM Black Star Promos"
Porygon2,"Unseen Forces"
Porygon2,"Neo Revelation"
Porygon2,"Delta Species"
Porygon2,"HGSS Black Star Promos"
Porygon2,"HS—Triumphant"
Porygon2,Aquapolis
Porygon2,"Great Encounters"
Porygon2,"Ancient Origins"
Porygon2,"Plasma Blast"
Porygon2,"Burning Shadows"
Porygon2,"Unbroken Bonds"
Porygon2,"Chilling Reign"
Porygon2,"Lost Origin"
"Primal Groudon-EX","Primal Clash"
"Primal Groudon-EX","Ancient Origins"
"Primal Groudon-EX","Primal Clash"
"Primal Kyogre-EX","Primal Clash"
"Primal Kyogre-EX","Ancient Origins"
"Primal Kyogre-EX","Primal Clash"
Primarina,"Sun & Moon"
Primarina,"Lost Thunder"
Primarina-GX,"Sun & Moon"
Primarina-GX,"SM Black Star Promos"
Primarina-GX,"Guardians Rising"
Primeape,"Southern Islands"
Primeape,"HS—Unleashed"
Primeape,"FireRed & LeafGreen"
Primeape,"Great Encounters"
Primeape,"Supreme Victors"
Primeape,"Steam Siege"
Primeape,Jungle
Primeape,Aquapolis
Primeape,"Plasma Freeze"
Primeape,"Crimson Invasion"
Primeape,"Legendary Collection"
Primeape,"Team Up"
